source,target,word_count,sentiment,timestamp
Lady Catherine De Bourgh,Mrs. Bennet,10,0.624,56
Lady Catherine De Bourgh,Kitty,10,0.624,56
Lady Catherine De Bourgh,Elizabeth,37,0.6486,56
Lady Catherine De Bourgh,Mrs. Bennet,37,0.6486,56
Lady Catherine De Bourgh,Kitty,37,0.6486,56
Mrs. Bennet,Elizabeth,20,0.6705,56
Mrs. Bennet,Lady Catherine De Bourgh,20,0.6705,56
Elizabeth,Elizabeth,9,0.3612,56
Lady Catherine De Bourgh,Elizabeth,28,-0.6249,56
Elizabeth,Lady Catherine De Bourgh,21,0.296,56
Lady Catherine De Bourgh,Elizabeth,150,0.8872,56
Elizabeth,Lady Catherine De Bourgh,25,0.0258,56
Lady Catherine De Bourgh,Elizabeth,11,-0.3182,56
Elizabeth,Lady Catherine De Bourgh,25,0.0,56
Lady Catherine De Bourgh,Elizabeth,29,-0.5158,56
Elizabeth,Lady Catherine De Bourgh,6,0.0,56
Lady Catherine De Bourgh,Elizabeth,12,-0.296,56
Elizabeth,Lady Catherine De Bourgh,22,0.0762,56
Lady Catherine De Bourgh,Elizabeth,24,0.296,56
Elizabeth,Lady Catherine De Bourgh,8,0.0,56
Lady Catherine De Bourgh,Elizabeth,48,-0.1154,56
Elizabeth,Lady Catherine De Bourgh,12,0.0,56
Lady Catherine De Bourgh,Elizabeth,38,0.6249,56
Elizabeth,Lady Catherine De Bourgh,20,-0.3007,56
Lady Catherine De Bourgh,Elizabeth,34,0.5556,56
Elizabeth,Lady Catherine De Bourgh,21,-0.296,56
Lady Catherine De Bourgh,Elizabeth,125,0.9513,56
Elizabeth,Lady Catherine De Bourgh,96,-0.7943,56
Lady Catherine De Bourgh,Elizabeth,63,0.7717,56
Elizabeth,Lady Catherine De Bourgh,33,0.4767,56
Lady Catherine De Bourgh,Elizabeth,27,-0.4486,56
Lady Catherine De Bourgh,Elizabeth,50,-0.3612,56
Elizabeth,Lady Catherine De Bourgh,18,-0.5418,56
Lady Catherine De Bourgh,Elizabeth,119,0.875,56
Elizabeth,Lady Catherine De Bourgh,27,0.0,56
Lady Catherine De Bourgh,Elizabeth,25,0.5394,56
Elizabeth,Lady Catherine De Bourgh,19,0.0,56
Lady Catherine De Bourgh,Elizabeth,10,0.4019,56
Elizabeth,Lady Catherine De Bourgh,3,0.0,56
Lady Catherine De Bourgh,Elizabeth,12,0.6486,56
Elizabeth,Lady Catherine De Bourgh,8,0.5423,56
Lady Catherine De Bourgh,Elizabeth,43,0.7038,56
Elizabeth,Lady Catherine De Bourgh,148,0.9102,56
Lady Catherine De Bourgh,Elizabeth,102,-0.4682,56
Elizabeth,Lady Catherine De Bourgh,24,-0.5106,56
Lady Catherine De Bourgh,Elizabeth,33,-0.4184,56
Elizabeth,Lady Catherine De Bourgh,12,0.0,56
Lady Catherine De Bourgh,Elizabeth,7,0.1779,56
Elizabeth,Lady Catherine De Bourgh,37,0.4767,56
Lady Catherine De Bourgh,Elizabeth,41,0.3818,56
Elizabeth,Lady Catherine De Bourgh,75,-0.7401,56
Lady Catherine De Bourgh,Elizabeth,52,0.7098,56
Lady Catherine De Bourgh,Elizabeth,25,-0.8347,56
Elizabeth,Mrs. Bennet,8,0.0,56
Mrs. Bennet,Elizabeth,59,0.5837,56
Elizabeth,Elizabeth,63,0.8041,57
Mr. Bennet,Elizabeth,12,0.0,57
Mr. Bennet,Elizabeth,47,0.7841,57
Mr. Bennet,Elizabeth,35,0.743,57
Elizabeth,Mr. Bennet,10,0.0,57
Mr. Bennet,Elizabeth,57,-0.128,57
Mr. Bennet,Elizabeth,10,0.0,57
Mr. Bennet,Elizabeth,14,0.0,57
Mr. Bennet,Elizabeth,70,0.8034,57
Mr. Bennet,Elizabeth,4,0.0,57
Elizabeth,Mr. Bennet,5,0.6476,57
Mr. Bennet,Elizabeth,4,0.0,57
Mr. Bennet,Elizabeth,74,0.8248,57
Elizabeth,Mr. Bennet,10,-0.5623,57
Mr. Bennet,Elizabeth,93,0.3666,57
Elizabeth,Mr. Darcy,82,0.8694,58
Mr. Darcy,Elizabeth,34,-0.4336,58
Elizabeth,Mr. Darcy,69,0.4511,58
Mr. Darcy,Elizabeth,54,0.3153,58
Mr. Darcy,Elizabeth,42,0.4939,58
Mr. Darcy,Elizabeth,44,0.7845,58
Elizabeth,Mr. Darcy,33,-0.4404,58
Mr. Darcy,Elizabeth,43,-0.5994,58
Elizabeth,Mr. Darcy,35,0.8641,58
Mr. Darcy,Elizabeth,47,0.5608,58
Mr. Darcy,Elizabeth,31,0.1779,58
Elizabeth,Mr. Darcy,29,0.8319,58
Mr. Darcy,Elizabeth,49,0.8159,58
Elizabeth,Mr. Darcy,28,-0.3117,58
Mr. Darcy,Elizabeth,75,-0.8823,58
Elizabeth,Mr. Darcy,42,0.3711,58
Mr. Darcy,Elizabeth,27,0.2732,58
Elizabeth,Mr. Darcy,75,-0.1027,58
Mr. Darcy,Elizabeth,250,0.9909,58
Elizabeth,Mr. Darcy,8,0.0,58
Mr. Darcy,Elizabeth,19,0.0,58
Elizabeth,Mr. Darcy,36,-0.9094,58
Mr. Darcy,Elizabeth,18,-0.8702,58
Elizabeth,Mr. Darcy,21,-0.4767,58
Mr. Darcy,Elizabeth,7,-0.4255,58
Elizabeth,Mr. Darcy,37,-0.2982,58
Mr. Darcy,Elizabeth,71,0.1027,58
Elizabeth,Mr. Darcy,7,0.2263,58
Mr. Darcy,Elizabeth,14,0.0,58
Elizabeth,Mr. Darcy,13,0.0,58
Mr. Darcy,Elizabeth,97,0.5859,58
Elizabeth,Mr. Darcy,23,0.5994,58
Mr. Darcy,Elizabeth,26,0.7269,58
Elizabeth,Mr. Darcy,12,0.34,58
Mr. Darcy,Elizabeth,104,-0.8734,58
Jane,Elizabeth,10,0.3818,59
Jane,Elizabeth,23,-0.2086,59
Elizabeth,Jane,45,0.882,59
Jane,Elizabeth,12,-0.4389,59
Elizabeth,Jane,47,0.5148,59
Jane,Elizabeth,38,0.9737,59
Elizabeth,Jane,37,0.8276,59
Jane,Elizabeth,53,0.9232,59
Elizabeth,Jane,19,0.4574,59
Jane,Elizabeth,4,0.0,59
Elizabeth,Jane,20,0.5859,59
Jane,Elizabeth,35,0.8161,59
Elizabeth,Jane,30,0.7469,59
Jane,Elizabeth,91,0.9249,59
Mrs. Bennet,Elizabeth,73,0.7529,59
Mrs. Bennet,Kitty,73,0.7529,59
Mrs. Bennet,Jane,73,0.7529,59
Mrs. Bennet,Mr. Bennet,73,0.7529,59
Mr. Bingley,Mr. Darcy,17,-0.5994,59
Mr. Bingley,Elizabeth,17,-0.5994,59
Mr. Bingley,Mrs. Bennet,17,-0.5994,59
Mr. Bingley,Kitty,17,-0.5994,59
Mr. Bingley,Mr. Bennet,17,-0.5994,59
Mrs. Bennet,Mr. Darcy,29,0.4215,59
Mrs. Bennet,Elizabeth,29,0.4215,59
Mrs. Bennet,Kitty,29,0.4215,59
Mrs. Bennet,Jane,29,0.4215,59
Mrs. Bennet,Mr. Bingley,29,0.4215,59
Mrs. Bennet,Mr. Bennet,29,0.4215,59
Mr. Bingley,Mr. Darcy,22,0.5642,59
Mr. Bingley,Elizabeth,22,0.5642,59
Mr. Bingley,Mrs. Bennet,22,0.5642,59
Mr. Bingley,Kitty,22,0.5642,59
Mr. Bingley,Mr. Bennet,22,0.5642,59
Mrs. Bennet,Elizabeth,55,-0.6538,59
Mr. Darcy,Elizabeth,10,0.0,59
Mr. Bennet,Elizabeth,22,0.7585,59
Mr. Bennet,Elizabeth,34,0.8955,59
Elizabeth,Mr. Bennet,11,-0.0516,59
Mr. Bennet,Elizabeth,25,0.6297,59
Elizabeth,Mr. Bennet,40,0.9466,59
Mr. Bennet,Elizabeth,127,0.9803,59
Mr. Bennet,Elizabeth,31,0.6258,59
Mr. Bennet,Elizabeth,93,0.6615,59
Mr. Bennet,Elizabeth,18,0.0,59
Mrs. Bennet,Elizabeth,110,0.9944,59
Mrs. Bennet,Elizabeth,57,0.9749,59
Mr. Bennet,Elizabeth,25,0.8109,59
Elizabeth,Mr. Darcy,28,0.3527,60
Mr. Darcy,Elizabeth,36,0.0,60
Elizabeth,Mr. Darcy,47,0.1719,60
Mr. Darcy,Elizabeth,8,0.3818,60
Elizabeth,Mr. Darcy,143,0.4424,60
Mr. Darcy,Elizabeth,16,0.2023,60
Elizabeth,Mr. Darcy,107,0.4433,60
Mr. Darcy,Elizabeth,11,-0.25,60
Elizabeth,Mr. Darcy,4,-0.5023,60
Mr. Darcy,Elizabeth,4,0.0,60
Elizabeth,Mr. Darcy,12,0.0,60
Mr. Darcy,Elizabeth,7,0.0,60
Elizabeth,Mr. Darcy,99,0.968,60
Mr. Darcy,Elizabeth,72,0.9751,60
Elizabeth,Mr. Darcy,49,-0.2452,60
Mr. Darcy,Elizabeth,58,0.7964,60
Elizabeth,Mr. Darcy,15,0.4939,60
Mr. Darcy,Elizabeth,31,0.336,60
Elizabeth,Mr. Darcy,40,0.6921,60
